fuel_id,vehicle_id,fill_date,fuel_type,litres,km_driven,cost_inr,station,km_per_litre,fill_year,fill_month,cost_per_km
6242,VH390,2024-07-24,CNG,40.05,549.0,3138.84,Shell,13.71,2024,7,5.72
6243,VH065,2024-07-24,Diesel,54.85,655.5,5981.83,Indian Oil,11.95,2024,7,9.13
6244,VH414,2024-07-24,Diesel,17.85,531.0,1805.34,BPCL,29.75,2024,7,3.4
6246,VH180,2024-07-25,Petrol,46.58,322.3,1835.47,HP,6.92,2024,7,5.69
6247,VH297,2024-07-25,Diesel,37.39,370.9,1689.89,Reliance,9.92,2024,7,4.56
6248,VH479,2024-07-25,Diesel,34.51,619.7,5729.73,Shell,17.96,2024,7,9.25
6249,VH464,2024-07-25,CNG,30.85,605.5,5402.77,HP,19.63,2024,7,8.92
6250,VH271,2024-07-25,Diesel,27.51,532.4,3127.03,Shell,19.35,2024,7,5.87
6251,VH389,2024-07-26,Petrol,25.55,453.0,5808.89,HP,17.73,2024,7,12.82
6253,VH001,2024-07-26,CNG,28.28,340.2,5558.92,Shell,12.03,2024,7,16.34
6254,VH271,2024-07-26,Petrol,37.39,279.2,4178.02,Reliance,7.47,2024,7,14.96
6257,VH048,2024-07-27,Petrol,16.52,265.7,5729.79,Shell,16.08,2024,7,21.56
6258,VH182,2024-07-27,Petrol,29.99,378.7,2766.8,Reliance,12.63,2024,7,7.31
6259,VH487,2024-07-27,CNG,46.32,688.7,3894.44,Shell,14.87,2024,7,5.65
6260,VH183,2024-07-27,CNG,26.74,404.6,5404.48,Shell,15.13,2024,7,13.36
6261,VH328,2024-07-28,CNG,15.07,270.8,4108.78,BPCL,17.97,2024,7,15.17
6262,VH373,2024-07-28,Petrol,27.97,544.9,5104.94,BPCL,19.48,2024,7,9.37
6263,VH214,2024-07-28,Petrol,19.06,605.0,5878.94,BPCL,31.74,2024,7,9.72
6264,VH027,2024-07-28,CNG,24.87,339.6,5120.53,Reliance,13.66,2024,7,15.08
6265,VH226,2024-07-29,Petrol,29.99,604.7,2919.12,Shell,20.16,2024,7,4.83
6266,VH158,2024-07-29,Diesel,20.76,335.8,2034.15,Reliance,16.18,2024,7,6.06
6267,VH460,2024-07-29,Petrol,46.79,546.6,2727.36,Reliance,11.68,2024,7,4.99
6268,VH060,2024-07-29,Diesel,26.52,262.4,4482.56,HP,9.89,2024,7,17.08
6269,VH066,2024-07-29,Petrol,44.75,413.9,1549.25,Indian Oil,9.25,2024,7,3.74
6270,VH174,2024-07-30,CNG,41.96,460.2,2353.73,HP,10.97,2024,7,5.11
6271,VH499,2024-07-30,CNG,55.41,562.6,2971.06,Indian Oil,10.15,2024,7,5.28
6272,VH052,2024-07-30,Petrol,18.96,525.0,5438.51,HP,27.69,2024,7,10.36
6273,VH486,2024-07-30,Petrol,24.66,626.7,1729.52,Shell,25.41,2024,7,2.76
6274,VH470,2024-07-30,Diesel,53.93,452.0,1724.71,Reliance,8.38,2024,7,3.82
6275,VH243,2024-07-31,Petrol,52.0,530.6,3983.02,HP,10.2,2024,7,7.51
6276,VH337,2024-07-31,CNG,23.64,263.9,2299.95,HP,11.16,2024,7,8.72
6277,VH291,2024-07-31,Petrol,19.85,439.0,2589.97,Shell,22.12,2024,7,5.9
6278,VH244,2024-07-31,Petrol,37.39,462.3,2329.06,Reliance,12.36,2024,7,5.04
6279,VH121,2024-07-31,Diesel,23.02,213.6,4117.23,Indian Oil,9.28,2024,7,19.28
6281,VH184,2024-08-01,Diesel,58.25,619.6,5730.0,Indian Oil,10.64,2024,8,9.25
6282,VH045,2024-08-01,Petrol,24.94,343.4,2054.12,BPCL,13.77,2024,8,5.98
6283,VH052,2024-08-01,Petrol,52.82,373.1,5782.18,HP,7.06,2024,8,15.5
6284,VH151,2024-08-01,Petrol,34.07,520.2,5001.58,Reliance,15.27,2024,8,9.61
6285,VH413,2024-08-02,Petrol,50.5,310.4,5226.07,BPCL,6.15,2024,8,16.84
6286,VH029,2024-08-02,CNG,33.33,296.4,2277.64,BPCL,8.89,2024,8,7.68
6287,VH057,2024-08-02,Petrol,18.17,410.8,4513.41,HP,22.61,2024,8,10.99
6289,VH275,2024-08-03,Diesel,21.78,658.5,4011.16,BPCL,30.23,2024,8,6.09
6290,VH209,2024-08-03,Petrol,56.72,670.1,3979.84,HP,11.81,2024,8,5.94
6291,VH008,2024-08-03,CNG,33.8,424.1,2217.36,Reliance,12.55,2024,8,5.23
6292,VH434,2024-08-03,Diesel,18.69,304.6,3364.05,Reliance,16.3,2024,8,11.04
6293,VH391,2024-08-03,Petrol,25.28,435.3,2177.43,BPCL,17.22,2024,8,5.0
6294,VH247,2024-08-04,CNG,53.81,452.0,5877.86,HP,8.4,2024,8,13.0
6295,VH395,2024-08-04,Diesel,29.45,398.9,4581.83,BPCL,13.54,2024,8,11.49
6297,VH322,2024-08-04,CNG,22.75,553.1,3645.46,HP,24.31,2024,8,6.59
6298,VH339,2024-08-04,CNG,36.07,337.9,4370.84,Reliance,9.37,2024,8,12.94
6299,VH412,2024-08-05,Petrol,54.52,460.3,1930.38,HP,8.44,2024,8,4.19
6300,VH440,2024-08-05,Petrol,17.18,206.8,4492.45,Shell,12.04,2024,8,21.72
6301,VH028,2024-08-05,Petrol,28.69,462.3,2297.87,Reliance,16.11,2024,8,4.97
6303,VH331,2024-08-05,CNG,41.84,662.6,4314.99,HP,15.84,2024,8,6.51
6304,VH296,2024-08-06,Petrol,47.23,450.6,3142.74,Shell,9.54,2024,8,6.97
6306,VH130,2024-08-06,Diesel,38.56,370.5,5296.27,Shell,9.61,2024,8,14.29
6308,VH445,2024-08-06,Petrol,43.74,465.4,4448.37,Indian Oil,10.64,2024,8,9.56
6309,VH233,2024-08-07,Petrol,45.85,261.2,5321.19,Shell,5.7,2024,8,20.37
6310,VH230,2024-08-07,Petrol,21.88,436.6,2186.92,BPCL,19.95,2024,8,5.01
6311,VH332,2024-08-07,CNG,57.26,352.8,1706.68,HP,6.16,2024,8,4.84
6312,VH370,2024-08-07,CNG,50.82,580.8,5214.9,HP,11.43,2024,8,8.98
6313,VH409,2024-08-08,Petrol,26.44,441.1,3980.09,Indian Oil,16.68,2024,8,9.02
6314,VH485,2024-08-08,CNG,41.1,624.1,5224.66,Indian Oil,15.18,2024,8,8.37
6315,VH351,2024-08-08,Petrol,31.94,670.7,2458.66,Reliance,21.0,2024,8,3.67
6316,VH310,2024-08-08,CNG,44.72,684.8,5246.85,BPCL,15.31,2024,8,7.66
6317,VH401,2024-08-08,Petrol,59.72,330.1,1928.9,HP,5.53,2024,8,5.84
6318,VH432,2024-08-09,Diesel,17.06,583.8,5474.41,Shell,34.22,2024,8,9.38
6319,VH396,2024-08-09,Petrol,57.86,419.1,5201.4,Shell,7.24,2024,8,12.41
6320,VH189,2024-08-09,Petrol,18.26,413.1,4053.01,HP,22.62,2024,8,9.81
6321,VH478,2024-08-09,CNG,35.73,634.1,4237.53,BPCL,17.75,2024,8,6.68
6322,VH002,2024-08-09,Petrol,36.69,272.8,3056.3,BPCL,7.44,2024,8,11.2
6323,VH336,2024-08-10,CNG,27.09,438.9,2407.27,Shell,16.2,2024,8,5.48
6324,VH065,2024-08-10,Petrol,37.39,496.4,3549.47,HP,13.28,2024,8,7.15
6325,VH052,2024-08-10,Petrol,52.53,452.0,4458.53,Shell,8.6,2024,8,9.86
6326,VH034,2024-08-10,CNG,28.23,632.3,5993.09,Reliance,22.4,2024,8,9.48
6327,VH301,2024-08-10,Diesel,37.39,357.2,5177.64,HP,9.55,2024,8,14.5
6328,VH240,2024-08-11,Petrol,43.45,528.4,3454.39,BPCL,12.16,2024,8,6.54
6329,VH129,2024-08-11,Petrol,48.83,664.0,4844.62,Shell,13.6,2024,8,7.3
6330,VH243,2024-08-11,Diesel,57.95,559.9,1986.21,Indian Oil,9.66,2024,8,3.55
6331,VH356,2024-08-11,Petrol,22.18,643.0,3367.66,Indian Oil,28.99,2024,8,5.24
6333,VH323,2024-08-12,Diesel,36.7,446.4,5994.71,Indian Oil,12.16,2024,8,13.43
6334,VH098,2024-08-12,Diesel,25.61,482.4,3259.57,Reliance,18.84,2024,8,6.76
6335,VH076,2024-08-12,CNG,58.32,544.5,1874.77,Reliance,9.34,2024,8,3.44
6336,VH312,2024-08-12,Diesel,25.73,258.4,1802.53,BPCL,10.04,2024,8,6.98
6337,VH442,2024-08-13,Petrol,48.0,528.4,4642.73,BPCL,11.01,2024,8,8.79
6338,VH365,2024-08-13,Petrol,50.32,273.0,2800.92,HP,5.43,2024,8,10.26
6339,VH219,2024-08-13,Diesel,34.37,233.8,5410.11,Shell,6.8,2024,8,23.14
6340,VH306,2024-08-13,Petrol,46.05,434.7,3673.26,Indian Oil,9.44,2024,8,8.45
6341,VH101,2024-08-13,Petrol,40.76,500.2,2986.68,Shell,12.27,2024,8,5.97
6342,VH119,2024-08-14,Diesel,23.64,679.1,4916.02,Shell,28.73,2024,8,7.24
6343,VH409,2024-08-14,CNG,37.39,549.3,3378.9,Reliance,14.69,2024,8,6.15
6344,VH140,2024-08-14,Diesel,37.39,495.7,4818.22,Indian Oil,13.26,2024,8,9.72
6345,VH371,2024-08-14,Diesel,36.99,307.3,4713.41,BPCL,8.31,2024,8,15.34
6347,VH255,2024-08-15,Diesel,34.26,503.6,5357.05,Reliance,14.7,2024,8,10.64
6348,VH073,2024-08-15,Diesel,36.59,311.5,5317.8,BPCL,8.51,2024,8,17.07
6349,VH449,2024-08-15,Diesel,45.33,553.3,4490.74,Reliance,12.21,2024,8,8.12
6350,VH312,2024-08-15,Petrol,23.36,257.2,5806.33,Shell,11.01,2024,8,22.58
6351,VH306,2024-08-15,Diesel,55.59,369.8,1593.27,Shell,6.65,2024,8,4.31
6352,VH471,2024-08-16,Diesel,51.06,586.5,5686.9,Shell,11.49,2024,8,9.7
6353,VH156,2024-08-16,Petrol,37.39,615.5,2167.14,Indian Oil,16.46,2024,8,3.52
6354,VH259,2024-08-16,Petrol,42.43,372.6,2452.39,Indian Oil,8.78,2024,8,6.58
6355,VH422,2024-08-16,Diesel,54.77,303.4,5178.3,Shell,5.54,2024,8,17.07
6356,VH064,2024-08-16,Diesel,45.6,679.1,3301.96,Indian Oil,14.89,2024,8,4.86
6357,VH310,2024-08-17,Diesel,38.02,580.5,3413.9,Reliance,15.27,2024,8,5.88
6358,VH036,2024-08-17,Petrol,56.93,603.5,2675.52,Reliance,10.6,2024,8,4.43
6359,VH248,2024-08-17,Petrol,34.79,452.0,2509.99,HP,12.99,2024,8,5.55
6360,VH428,2024-08-17,Petrol,37.53,412.2,1978.08,BPCL,10.98,2024,8,4.8
6361,VH044,2024-08-18,Diesel,22.63,234.1,2385.47,Reliance,10.34,2024,8,10.19
6363,VH119,2024-08-18,CNG,24.95,310.5,4679.74,HP,12.44,2024,8,15.07
6364,VH349,2024-08-18,Diesel,24.06,351.6,4824.78,HP,14.61,2024,8,13.72
6366,VH397,2024-08-19,Petrol,37.39,411.0,5648.8,Shell,10.99,2024,8,13.74
6367,VH428,2024-08-19,Petrol,27.31,548.9,2979.28,BPCL,20.1,2024,8,5.43
6368,VH388,2024-08-19,Petrol,48.34,652.2,2000.11,Reliance,13.49,2024,8,3.07
6369,VH070,2024-08-19,Diesel,28.84,323.0,5753.5,BPCL,11.2,2024,8,17.81
6370,VH435,2024-08-19,Petrol,47.43,272.4,3933.05,Reliance,5.74,2024,8,14.44
6371,VH358,2024-08-20,Diesel,23.82,321.6,5871.19,Reliance,13.5,2024,8,18.26
6372,VH454,2024-08-20,Petrol,25.35,641.2,3271.5,Reliance,25.29,2024,8,5.1
6373,VH267,2024-08-20,Petrol,51.28,532.8,4908.27,Shell,10.39,2024,8,9.21
6374,VH219,2024-08-20,Diesel,31.7,425.7,1994.72,Shell,13.43,2024,8,4.69
6375,VH438,2024-08-20,Petrol,20.03,610.1,5343.36,HP,30.46,2024,8,8.76
6376,VH366,2024-08-21,Diesel,58.26,452.0,2268.15,Indian Oil,7.76,2024,8,5.02
6377,VH190,2024-08-21,Diesel,22.98,319.6,1809.06,Shell,13.91,2024,8,5.66
6378,VH256,2024-08-21,Petrol,21.76,483.6,1939.89,Shell,22.22,2024,8,4.01
6379,VH187,2024-08-21,Diesel,31.13,595.0,4008.19,HP,19.11,2024,8,6.74
6380,VH227,2024-08-21,Diesel,19.3,329.8,2813.43,HP,17.09,2024,8,8.53
6381,VH061,2024-08-22,Diesel,22.0,305.0,5824.29,HP,13.86,2024,8,19.1
6382,VH168,2024-08-22,Petrol,53.09,437.0,5337.04,BPCL,8.23,2024,8,12.21
6383,VH132,2024-08-22,Diesel,22.72,267.1,5114.88,Reliance,11.76,2024,8,19.15
6384,VH155,2024-08-22,Petrol,20.01,573.9,5143.37,Shell,28.68,2024,8,8.96
6385,VH272,2024-08-23,Petrol,54.6,488.7,5508.05,Reliance,8.95,2024,8,11.27
6386,VH210,2024-08-23,Petrol,34.97,456.3,5393.45,Indian Oil,13.05,2024,8,11.82
6387,VH007,2024-08-23,Diesel,22.07,636.1,5676.93,HP,28.82,2024,8,8.92
6388,VH011,2024-08-23,Diesel,41.17,566.3,5704.65,Indian Oil,13.76,2024,8,10.07
6389,VH200,2024-08-23,CNG,16.87,274.6,2842.45,HP,16.28,2024,8,10.35
6390,VH251,2024-08-24,Diesel,34.23,410.2,2488.04,HP,11.98,2024,8,6.07
6391,VH064,2024-08-24,CNG,41.56,360.6,4393.94,Indian Oil,8.68,2024,8,12.19
6392,VH180,2024-08-24,Diesel,58.07,601.0,2054.99,Reliance,10.35,2024,8,3.42
6393,VH128,2024-08-24,Petrol,29.69,559.5,2450.15,Indian Oil,18.84,2024,8,4.38
6394,VH262,2024-08-24,Diesel,49.43,436.0,4978.31,BPCL,8.82,2024,8,11.42
6395,VH120,2024-08-25,Diesel,20.97,611.8,4422.01,Shell,29.18,2024,8,7.23
6396,VH048,2024-08-25,Diesel,34.51,405.0,4428.83,Shell,11.74,2024,8,10.94
6397,VH069,2024-08-25,Diesel,25.04,601.8,5777.87,Reliance,24.03,2024,8,9.6
6398,VH377,2024-08-25,Diesel,37.16,216.0,4504.31,Reliance,5.81,2024,8,20.85
6399,VH262,2024-08-25,Petrol,33.78,267.3,3438.63,Reliance,7.91,2024,8,12.86
6400,VH230,2024-08-26,Diesel,59.09,578.0,2761.5,Indian Oil,9.78,2024,8,4.78
6402,VH445,2024-08-26,Petrol,41.2,541.9,2750.16,Indian Oil,13.15,2024,8,5.08
6403,VH450,2024-08-26,Diesel,22.94,561.8,1657.45,HP,24.49,2024,8,2.95
6404,VH479,2024-08-26,Diesel,40.06,531.1,2677.08,Indian Oil,13.26,2024,8,5.04
6405,VH231,2024-08-27,Petrol,50.64,609.1,5259.17,Shell,12.03,2024,8,8.63
6406,VH224,2024-08-27,Diesel,16.71,455.8,4777.03,Shell,27.28,2024,8,10.48
6407,VH457,2024-08-27,Diesel,34.53,648.5,4298.27,HP,18.78,2024,8,6.63
6408,VH207,2024-08-27,Petrol,16.92,484.7,5559.92,Indian Oil,28.65,2024,8,11.47
6409,VH341,2024-08-28,Diesel,25.98,453.9,2688.56,Indian Oil,17.47,2024,8,5.92
6410,VH366,2024-08-28,Petrol,19.15,454.7,4099.58,BPCL,23.74,2024,8,9.02
6411,VH437,2024-08-28,Diesel,58.23,656.0,1640.97,BPCL,11.27,2024,8,2.5
6412,VH028,2024-08-28,Petrol,22.6,321.8,5514.03,Shell,14.24,2024,8,17.13
6413,VH365,2024-08-28,Diesel,21.75,547.5,3514.82,Reliance,25.17,2024,8,6.42
6414,VH219,2024-08-29,CNG,58.74,321.3,2300.42,Shell,5.47,2024,8,7.16
6415,VH389,2024-08-29,Diesel,38.22,452.0,2576.92,HP,11.83,2024,8,5.7
6416,VH337,2024-08-29,Diesel,49.11,676.9,5317.08,Indian Oil,13.78,2024,8,7.86
6417,VH101,2024-08-29,Petrol,29.73,452.0,1989.63,BPCL,15.2,2024,8,4.4
6418,VH058,2024-08-29,Petrol,38.98,543.1,5663.41,Shell,13.93,2024,8,10.43
6419,VH024,2024-08-30,Diesel,15.31,412.3,3180.58,HP,26.93,2024,8,7.71
6420,VH415,2024-08-30,Petrol,33.4,618.6,2629.88,Reliance,18.52,2024,8,4.25
6421,VH227,2024-08-30,CNG,39.98,586.6,2993.36,Shell,14.67,2024,8,5.1
6422,VH169,2024-08-30,Petrol,38.15,452.0,3340.42,Indian Oil,11.85,2024,8,7.39
6423,VH489,2024-08-30,Petrol,33.26,452.0,3966.51,Indian Oil,13.59,2024,8,8.78
6425,VH324,2024-08-31,Diesel,37.57,414.8,3515.19,HP,11.04,2024,8,8.47
6426,VH212,2024-08-31,Petrol,43.63,550.1,3508.64,Reliance,12.61,2024,8,6.38
6427,VH363,2024-08-31,CNG,23.31,316.1,2783.85,Reliance,13.56,2024,8,8.81
6428,VH465,2024-08-31,Diesel,53.77,605.0,3227.14,HP,11.25,2024,8,5.33
6429,VH430,2024-09-01,Diesel,31.33,226.6,3602.12,BPCL,7.23,2024,9,15.9
6430,VH266,2024-09-01,Diesel,36.69,217.3,4189.15,Indian Oil,5.92,2024,9,19.28
6431,VH421,2024-09-01,Diesel,30.85,213.7,2088.15,Reliance,6.93,2024,9,9.77
6432,VH405,2024-09-01,Petrol,55.14,340.0,4937.88,HP,6.17,2024,9,14.52
6433,VH021,2024-09-02,Diesel,55.53,433.6,4562.57,BPCL,7.81,2024,9,10.52
6434,VH124,2024-09-02,Diesel,25.09,253.7,2844.46,Indian Oil,10.11,2024,9,11.21
6435,VH369,2024-09-02,Petrol,48.87,698.4,3567.05,HP,14.29,2024,9,5.11
6437,VH097,2024-09-02,Diesel,16.34,459.9,1592.15,Shell,28.15,2024,9,3.46
6438,VH138,2024-09-03,Petrol,52.65,484.0,5151.08,HP,9.19,2024,9,10.64
6439,VH492,2024-09-03,Petrol,20.9,663.4,3802.76,Reliance,31.74,2024,9,5.73
6440,VH338,2024-09-03,Petrol,21.97,584.9,4284.66,HP,26.62,2024,9,7.33
6441,VH353,2024-09-03,Petrol,42.3,284.0,4580.4,Indian Oil,6.71,2024,9,16.13
6442,VH093,2024-09-03,Diesel,51.75,596.2,3552.09,HP,11.52,2024,9,5.96
6443,VH095,2024-09-04,Petrol,23.53,315.5,2363.37,Indian Oil,13.41,2024,9,7.49
6444,VH024,2024-09-04,Petrol,20.14,415.1,5593.16,BPCL,20.61,2024,9,13.47
6445,VH380,2024-09-04,Petrol,18.48,466.3,4830.86,Shell,25.23,2024,9,10.36
6446,VH396,2024-09-04,Diesel,16.12,558.5,4018.15,Indian Oil,34.65,2024,9,7.19
6447,VH404,2024-09-04,Diesel,20.24,275.1,3518.05,BPCL,13.59,2024,9,12.79
6449,VH136,2024-09-05,Diesel,37.39,633.1,5205.92,Shell,16.93,2024,9,8.22
6450,VH334,2024-09-05,Petrol,41.89,613.4,1556.27,Reliance,14.64,2024,9,2.54
6451,VH133,2024-09-05,Diesel,56.44,461.6,5394.01,Reliance,8.18,2024,9,11.69
6452,VH054,2024-09-05,Petrol,37.39,531.2,1710.38,HP,14.21,2024,9,3.22
6453,VH292,2024-09-06,CNG,16.47,559.7,4271.61,Reliance,33.98,2024,9,7.63
6454,VH112,2024-09-06,Petrol,41.84,438.3,2999.05,HP,10.48,2024,9,6.84
6455,VH422,2024-09-06,Diesel,55.64,328.6,4552.06,Indian Oil,5.91,2024,9,13.85
6456,VH131,2024-09-06,Petrol,29.52,440.7,1884.94,Indian Oil,14.93,2024,9,4.28
6457,VH420,2024-09-07,Petrol,29.11,675.4,4003.05,HP,23.2,2024,9,5.93
6458,VH278,2024-09-07,Diesel,26.2,618.9,5348.55,Shell,23.62,2024,9,8.64
6459,VH264,2024-09-07,Diesel,37.75,432.8,3725.87,Shell,11.46,2024,9,8.61
6460,VH445,2024-09-07,Petrol,25.71,312.8,1879.56,Reliance,12.17,2024,9,6.01
6461,VH382,2024-09-07,Diesel,47.57,644.8,1668.2,Indian Oil,13.55,2024,9,2.59
6462,VH078,2024-09-08,Petrol,44.02,519.1,4295.41,Indian Oil,11.79,2024,9,8.27
6463,VH263,2024-09-08,CNG,33.03,402.4,1812.89,Shell,12.18,2024,9,4.51
6464,VH068,2024-09-08,Diesel,47.51,255.8,1820.8,BPCL,5.38,2024,9,7.12
6465,VH062,2024-09-08,Petrol,19.43,575.9,3414.48,Shell,29.64,2024,9,5.93
6466,VH403,2024-09-08,Diesel,48.73,358.5,2442.79,Shell,7.36,2024,9,6.81
6467,VH363,2024-09-09,Petrol,42.13,503.2,2418.88,BPCL,11.94,2024,9,4.81
6468,VH175,2024-09-09,Diesel,43.35,484.8,3664.39,Reliance,11.18,2024,9,7.56
6469,VH280,2024-09-09,Diesel,17.91,549.8,2763.61,HP,30.7,2024,9,5.03
6470,VH464,2024-09-09,Diesel,42.82,468.8,2486.7,Reliance,10.95,2024,9,5.3
6471,VH390,2024-09-09,Petrol,37.24,515.2,3814.87,BPCL,13.83,2024,9,7.4
6472,VH236,2024-09-10,CNG,36.86,240.8,2808.98,BPCL,6.53,2024,9,11.67
6473,VH136,2024-09-10,Diesel,29.48,532.6,1860.99,Reliance,18.07,2024,9,3.49
6474,VH409,2024-09-10,Diesel,15.34,297.1,4572.33,HP,19.37,2024,9,15.39
6475,VH224,2024-09-10,Petrol,34.02,396.0,4135.24,Reliance,11.64,2024,9,10.44
6476,VH089,2024-09-10,Petrol,33.04,456.3,2454.53,Indian Oil,13.81,2024,9,5.38
6477,VH458,2024-09-11,Diesel,37.39,543.4,4120.11,Indian Oil,14.53,2024,9,7.58
6478,VH107,2024-09-11,Diesel,42.54,571.2,5800.15,Indian Oil,13.43,2024,9,10.15
6479,VH041,2024-09-11,CNG,28.5,552.5,5804.15,HP,19.39,2024,9,10.51
6480,VH186,2024-09-11,Petrol,27.12,247.6,3893.74,HP,9.13,2024,9,15.73
6481,VH465,2024-09-12,Diesel,37.4,393.5,1941.13,BPCL,10.52,2024,9,4.93
6482,VH188,2024-09-12,Diesel,41.65,340.3,3561.83,Shell,8.17,2024,9,10.47
6483,VH366,2024-09-12,Petrol,40.53,399.2,1621.43,HP,9.85,2024,9,4.06
6484,VH387,2024-09-12,Petrol,54.67,523.4,3368.41,Shell,9.57,2024,9,6.44
6485,VH009,2024-09-12,Petrol,49.61,296.5,5592.38,Indian Oil,5.98,2024,9,18.86
6486,VH180,2024-09-13,Diesel,17.35,451.0,3603.5,Indian Oil,25.99,2024,9,7.99
6487,VH186,2024-09-13,CNG,40.36,642.4,3977.19,Shell,15.92,2024,9,6.19
6488,VH444,2024-09-13,CNG,33.8,565.6,2211.16,Reliance,16.73,2024,9,3.91
6489,VH082,2024-09-13,Diesel,31.25,562.7,1570.43,BPCL,18.01,2024,9,2.79
6490,VH177,2024-09-13,Petrol,58.11,624.4,5970.23,BPCL,10.75,2024,9,9.56
6491,VH094,2024-09-14,Diesel,35.56,399.6,3022.16,Reliance,11.24,2024,9,7.56
6492,VH389,2024-09-14,CNG,47.37,579.7,2757.07,Shell,12.24,2024,9,4.76
6494,VH116,2024-09-14,Petrol,21.8,228.2,4853.93,HP,10.47,2024,9,21.27
6495,VH160,2024-09-14,CNG,17.46,365.9,2631.34,Indian Oil,20.96,2024,9,7.19
6496,VH245,2024-09-15,Diesel,29.11,298.4,3858.56,Indian Oil,10.25,2024,9,12.93
6497,VH283,2024-09-15,CNG,17.0,459.3,2996.86,Shell,27.02,2024,9,6.52
6498,VH213,2024-09-15,CNG,20.25,291.6,3664.34,HP,14.4,2024,9,12.57
6499,VH152,2024-09-15,Petrol,59.63,687.8,2225.89,HP,11.53,2024,9,3.24
6500,VH166,2024-09-15,CNG,58.21,625.6,3795.53,BPCL,10.75,2024,9,6.07
6501,VH451,2024-09-16,Diesel,46.11,691.3,1713.06,BPCL,14.99,2024,9,2.48
6502,VH400,2024-09-16,Petrol,48.88,603.9,5279.99,Shell,12.35,2024,9,8.74
6503,VH143,2024-09-16,Diesel,21.32,675.6,4324.47,BPCL,31.69,2024,9,6.4
6504,VH025,2024-09-16,Diesel,41.79,384.1,5736.71,HP,9.19,2024,9,14.94
6505,VH200,2024-09-17,Petrol,21.95,449.0,4198.79,Reliance,20.46,2024,9,9.35
6506,VH233,2024-09-17,CNG,32.03,452.0,2319.75,Indian Oil,14.11,2024,9,5.13
6507,VH004,2024-09-17,Petrol,30.54,517.9,3678.23,Shell,16.96,2024,9,7.1
6508,VH288,2024-09-17,CNG,42.63,594.1,4491.13,BPCL,13.94,2024,9,7.56
6509,VH173,2024-09-17,Petrol,18.59,449.4,3184.01,BPCL,24.17,2024,9,7.09
6510,VH184,2024-09-18,Petrol,19.66,348.2,3986.92,HP,17.71,2024,9,11.45
6511,VH251,2024-09-18,Petrol,42.45,453.8,2232.1,BPCL,10.69,2024,9,4.92
6512,VH291,2024-09-18,Diesel,43.63,231.4,4997.06,Indian Oil,5.3,2024,9,21.59
6513,VH437,2024-09-18,Petrol,30.29,560.6,5592.88,Shell,18.51,2024,9,9.98
6514,VH286,2024-09-18,CNG,21.61,425.8,2916.94,BPCL,19.7,2024,9,6.85
6515,VH359,2024-09-19,Diesel,54.87,649.1,5069.99,Reliance,11.83,2024,9,7.81
6517,VH305,2024-09-19,Petrol,47.28,262.8,2610.17,Shell,5.56,2024,9,9.93
6518,VH350,2024-09-19,Diesel,21.3,698.1,3578.42,Reliance,32.77,2024,9,5.13
6519,VH465,2024-09-19,CNG,43.68,452.0,3238.83,Reliance,10.35,2024,9,7.17
6520,VH339,2024-09-20,Petrol,37.39,513.6,4288.32,BPCL,13.74,2024,9,8.35
6521,VH436,2024-09-20,Petrol,51.19,612.7,4033.43,Reliance,11.97,2024,9,6.58
6522,VH479,2024-09-20,Diesel,32.78,209.2,1892.72,BPCL,6.38,2024,9,9.05
6524,VH130,2024-09-20,Diesel,51.5,428.2,1732.7,HP,8.31,2024,9,4.05
6525,VH187,2024-09-21,Petrol,34.98,654.9,5786.73,BPCL,18.72,2024,9,8.84
6526,VH421,2024-09-21,Diesel,53.12,392.6,4404.05,HP,7.39,2024,9,11.22
6527,VH496,2024-09-21,CNG,49.92,594.1,5350.13,BPCL,11.9,2024,9,9.01
6528,VH029,2024-09-21,Petrol,37.42,409.0,3935.69,BPCL,10.93,2024,9,9.62
6529,VH158,2024-09-22,Petrol,59.97,381.4,2372.27,Shell,6.36,2024,9,6.22
6530,VH374,2024-09-22,Petrol,37.39,673.4,4319.7,BPCL,18.01,2024,9,6.41
6531,VH235,2024-09-22,Petrol,46.34,549.6,3774.03,Reliance,11.86,2024,9,6.87
6532,VH278,2024-09-22,Petrol,45.14,620.0,3336.87,Reliance,13.74,2024,9,5.38
6533,VH102,2024-09-22,Petrol,38.31,471.7,3173.12,BPCL,12.31,2024,9,6.73
6534,VH459,2024-09-23,Diesel,41.34,659.2,4425.34,Indian Oil,15.95,2024,9,6.71
6535,VH225,2024-09-23,Petrol,50.94,570.0,4279.93,Reliance,11.19,2024,9,7.51
6536,VH275,2024-09-23,Petrol,37.39,236.1,2182.05,HP,6.31,2024,9,9.24
6537,VH323,2024-09-23,CNG,35.26,583.4,5173.0,Indian Oil,16.55,2024,9,8.87
6540,VH274,2024-09-24,Petrol,19.91,365.9,4870.13,BPCL,18.38,2024,9,13.31
6541,VH365,2024-09-24,Diesel,20.64,499.1,2191.5,BPCL,24.18,2024,9,4.39
6542,VH478,2024-09-24,Diesel,34.16,574.7,5638.72,Reliance,16.82,2024,9,9.81
6543,VH449,2024-09-24,Diesel,54.23,518.5,2717.64,Indian Oil,9.56,2024,9,5.24
6544,VH468,2024-09-25,Diesel,43.95,536.2,2682.41,HP,12.2,2024,9,5.0
6545,VH113,2024-09-25,CNG,58.77,646.3,5167.06,Shell,11.0,2024,9,7.99
